Word,Count
b'x',487
"b""today's""",487
b'dressed',487
b'morning',487
b'drunk',486
b'empty',485
b'humanity',485
b'community',485
b'serial',485
b'talents',483
b'seat',483
b'revealed',483
b'broken',483
b'fights',483
b'whilst',483
b'tape',482
b'quiet',482
b'dimensional',482
b'vampire',482
b'officer',482
b'frame',482
b'saved',482
b'pair',482
b'wind',481
b'stephen',481
b'toward',481
b'christian',480
b'woods',479
b'games',479
b'forces',479
b'eat',479
b'church',478
b'sign',478
b'regular',478
b'ship',478
b'filmmaker',478
b'rape',478
b'european',477
b'finale',477
b'mission',477
b'relate',477
b'remembered',477
b'genuinely',476
b'opens',475
b'range',475
b'portray',474
b'powers',474
b'luck',473
b'continues',473
b'singer',473
b'visit',473
b'soldier',472
b'awkward',472
b'partner',471
b'spectacular',471
b'hotel',470
b'england',470
b'private',469
b'international',469
b'study',468
b'reaction',467
b'tony',467
b'wars',467
b'queen',467
b'described',467
b'dated',466
b'tim',466
b'unable',466
b'national',466
b'russian',465
"b""you'll""",465
b'breaks',464
b'failure',464
b'kinda',464
b'skills',464
b'desire',464
b'conflict',464
b'w',464
b'fate',463
b'reach',463
b'existence',463
b'cash',463
"b""one's""",463
b'utter',463
b'overly',462
b'cameo',462
b'attitude',462
b'vote',462
b'stereotypes',461
b'suit',461
b'irritating',461
b'foreign',461
b'crappy',461
b'owner',461
b'strength',460
b'debut',460
b'grown',460
b'unexpected',460
b'relief',459
b'fault',459
b'feet',459
b'higher',459
b'grow',459
b'standing',459
b'golden',458
b'arts',458
b'guns',458
b'bond',458
b'unrealistic',458
b'dreadful',458
b'youth',457
b'brian',457
b'reviewers',457
b'site',457
b'cares',457
b'context',457
b'ultimate',457
b'delivered',457
b'monsters',456
b'soap',456
b'classics',455
b'provided',455
b'psychological',455
b'ran',455
b'clean',453
b'boat',453
b'horse',452
b'l',452
b'000',452
b'commercial',452
b'shop',451
b'curious',451
b'grew',450
b'paper',450
b'fill',450
b'capable',450
b'heck',450
b'steal',450
b'types',450
b'asking',450
b'executed',449
b'legend',449
b'humans',449
b'ring',449
b'shallow',449
b'bringing',449
b'levels',449
b'brilliantly',449
b'fame',448
b'sake',448
b'ryan',448
b'driven',448
b'decision',448
b'costs',447
b'insane',447
b'villains',447
b'combination',447
b'been',447
b'discovers',446
b'sympathetic',446
b'contrived',446
b'each',445
b'screaming',445
b'round',444
b'remain',444
b'protagonist',444
b'product',444
b'm',444
b'bob',443
b'crowd',443
b'sucked',443
b'cost',443
b'underrated',443
b'hopefully',443
b'involves',442
b'visuals',442
b'gory',442
b'decade',442
b'unfunny',441
b'corny',441
b'breaking',441
b'creates',441
b'during',441
b'al',441
b'endless',441
b'streets',441
b'choose',441
b'theaters',440
b'desert',440
b'par',440
b'sell',440
b'delightful',439
b'fly',439
b'ages',439
b'pity',439
b'suffering',438
b'lesson',438
b'perspective',438
b'laughter',437
b'steals',437
b'meeting',437
b'sing',437
b'visually',436
b'majority',436
b'heroine',436
b'wood',435
b'correct',435
b'henry',435
b'built',435
b'flashbacks',435
b'tedious',433
b'cars',433
b'pretentious',433
b'loses',433
b'aged',433
b'nevertheless',432
b'teenagers',432
b'witch',431
b'strongly',431
b'send',431
b'develop',431
b'emotionally',431
b'scream',430
b'recall',430
b'teenager',430
b'allows',430
b'individual',430
b'contrast',430
b'drag',429
b'promise',429
b'assume',428
b'horribly',428
b'embarrassing',428
b'proved',428
b'rental',427
b'graphic',427
b'talks',427
b'center',427
b'travel',427
b'gonna',427
b'handsome',426
b'our',426
b'ball',426
b'portrays',426
b'alan',426
b'k',426
b'viewed',426
b'mike',426
b'martial',424
b'evidence',424
b'matters',424
b'reviewer',424
b'shocked',423
b'brown',422
b'fox',422
b'charlie',422
b'thoughts',421
b'believes',421
b'logic',421
b'wit',421
b'circumstances',421
b'blind',420
b'destroy',420
b'produce',420
b'80s',420
b'rise',420
b'media',420
b'mrs',419
b'treatment',419
b'caused',419
b'bomb',419
b'proper',418
b'amateurish',418
b'moon',418
b'bodies',418
b'faith',417
b'nightmare',417
b'excited',417
b'disgusting',416
b'ladies',416
b'miles',416
b'rescue',416
b'author',416
b'under',416
b'uncle',416
b'lousy',416
b'zombies',414
b'walked',414
b'candy',414
b'hearted',414
b'jerry',413
b'gratuitous',413
b'experienced',413
b'chosen',413
b'village',413
b'anthony',412
b'tiny',412
b'insult',412
b'identity',412
b'ice',412
b'herself',412
b'scale',411
b'jennifer',411
b'dubbed',411
b'parody',411
b'vs',411
b'families',410
b'entertained',410
b'painfully',409
b'fits',409
b'losing',409
b'portraying',409
b'hearing',408
b'france',408
b'spoil',407
b'dollars',407
b'speech',407
b'weeks',407
b'faced',406
b'sharp',406
b'notch',406
b'pilot',406
b'factor',406
b'crash',406
b'pleasant',406
b'0',406
b'passed',406
b'chick',405
b'com',405
b'texas',405
b'largely',405
b'obsessed',404
b'clue',404
b'stopped',404
b'test',404
b'traditional',404
b'sudden',403
b'wedding',403
b'qualities',403
b'ruined',402
b'theatrical',402
b'johnny',402
b'eight',402
b'flesh',402
b'relatively',401
b'united',401
b'surreal',401
b'europe',400
b'cutting',400
b'appropriate',400
b'satire',400
b'williams',400
b'contemporary',400
b'angles',399
b'spends',399
b'enter',399
b'formula',399
b'dry',399
b'buddy',398
b'promising',398
b'source',397
b'gary',397
b'virtually',397
b'blow',397
b'stone',397
b'satisfying',397
b'rules',397
b'evening',397
b'walks',397
b'should',396
b'twisted',395
b'vehicle',395
b'handled',395
b'warm',395
b'river',395
b'drop',395
b'believed',395
b'bet',394
b'learns',394
b'african',394
b'enemy',394
b'danny',394
b'model',394
b'chinese',394
b'page',394
b'creatures',394
b'facts',394
b'practically',393
b'surface',393
b'psycho',392
b'native',392
b'calling',392
b'extras',392
b'semi',391
b'skin',391
b'saturday',391
b'voices',390
b'worthwhile',390
b'substance',390
b'north',390
b'holding',390
"b""they're""",390
b'cant',389
b'previously',389
b'freedom',389
b'asleep',389
b'plans',389
b'sympathy',389
b'speed',389
b'heaven',388
b'tend',388
b'anne',388
b'latest',388
b'recognize',387
b'display',387
b'bear',387
b'variety',387
b'till',387
b'excitement',387
b'terror',387
b'hall',386
b'blonde',386
b'depicted',385
b'spanish',385
b'speaks',385
b'draw',385
b'beach',385
b'joan',385
b'research',385
b'hide',385
b'granted',385
b'suffers',385
b'department',384
b'sean',384
b'v',384
b'unfortunate',384
b'everywhere',384
b'target',384
b'winner',383
b'25',382
b'appealing',382
b'slapstick',382
b'depressing',382
b'influence',382
b'category',381
b'danger',381
b'foot',381
b'barbara',381
b'convince',381
b'performed',381
b'captures',380
b'veteran',380
b'sequels',380
b'committed',380
b'program',380
b'ancient',380
b'degree',379
b'scare',379
b'forth',378
b'related',378
b'service',378
b'witness',378
b'teens',377
b'jeff',377
b'steven',377
b'harsh',377
b'experiences',377
b'touches',376
b'stewart',376
b'lower',376
b'chief',375
b'hunter',375
b'claim',375
b'costume',374
b'awards',374
b'surprises',374
b'priest',374
b'president',374
b'featured',374
b'continuity',374
b'directly',374
b'sorts',373
b'hanging',373
b'max',373
b'regret',373
b'crying',373
b'accidentally',373
b'prepared',373
b'favorites',372
b'chose',372
b'idiot',372
b'haunting',372
b'tight',371
b'suspenseful',371
b'makeup',371
b'bothered',371
b'thankfully',370
b'covered',370
b'blown',370
b'refreshing',370
b'uk',370
b'amazingly',369
b'nominated',368
b'turkey',368
b'prime',368
b'h',368
b'liners',368
b'belief',368
b'figured',368
b'subtitles',367
b'presents',367
b'routine',367
b'proud',367
b'serves',367
b'appreciated',366
b'marry',366
b'nick',366
b'praise',366
b'summary',366
b'asian',366
b'conversation',366
b'pulls',365
b'gangster',365
b'highlight',365
b'forgettable',365
b'howard',365
b'amateur',365
b'guilty',365
b'claims',365
b'renting',364
b'market',364
b'statement',364
b'friday',363
b'minds',363
b'prefer',363
b'junk',363
b'peace',363
b'reveal',363
b'welcome',362
b'whoever',362
b'required',362
b'movement',362
b'doing',362
b'forgot',362
b'destroyed',361
b'technology',361
b'versions',361
b'safe',361
b'dozen',361
b'abandoned',361
b'offensive',361
b'70s',361
b'prior',361
b'extraordinary',361
b'network',361
b'eric',361
b'initial',361
b'hill',360
b'clich\xc3\xa9d',360
b'stereotypical',360
b'naive',360
b'structure',360
b'changing',360
b'trapped',360
b'unlikely',359
b'inner',359
b'remotely',359
b'mini',358
b'dogs',358
b'arthur',357
b'effectively',357
b'massive',357
b'section',357
b'exploitation',357
b'table',356
b'legendary',356
b'provoking',356
b'buying',356
b'eddie',356
b'exact',356
b'placed',355
b'universe',355
b'pile',355
b'insight',355
b'designed',354
b'repeated',353
b'greater',353
b'melodrama',353
b'focused',353
b'encounter',353
b'supernatural',353
b'edward',353
b'fare',353
b'accents',352
b'closer',352
b'mainstream',352
b'cruel',352
"b""ain't""",352
b'heavily',351
b'colors',351
b'adventures',351
b'occasional',351
b'douglas',351
b'rough',351
b'convinced',350
b'execution',350
b'california',350
b'propaganda',350
b'hunt',350
b'frightening',349
b'term',349
b'rolling',349
b'atrocious',349
b'multiple',348
b'realizes',348
b'lewis',348
b'stayed',348
b'jackson',348
b'devil',348
b'sides',348
b'gritty',347
b'technically',347
b'above',347
b'reputation',347
b'driver',347
b'deadly',347
b'status',347
b'lights',347
b'blockbuster',346
b'productions',346
b'hired',346
b'examples',346
b'combined',346
b'deaths',346
b'mildly',345
b'nonetheless',345
b'passing',345
b'paying',345
b'listening',344
b'via',344
b'politics',344
b'wear',344
b'closing',344
b'critical',344
b'robin',344
b'universal',344
b'quirky',343
b'amazed',343
b'moore',343
b'regarding',342
b'bore',342
b'focuses',342
b'position',342
b'am',342
b'timing',342
b'throwing',342
b'studios',342
b'training',342
b'davis',341
b'account',341
b'decades',341
b'stolen',341
b'ruin',341
b'arrives',341
b'warned',340
b'aliens',340
b'allen',340
b'false',340
b'downright',340
b'lesbian',340
b'aka',339
b'few',339
b'path',339
b'handed',339
b'explains',339
b'hat',338
b'understood',338
b'sounded',338
b'donald',338
b'seek',338
b'haunted',338
b'raised',337
b'expression',337
b'offered',337
b'necessarily',337
b'choices',337
b'sheriff',336
b'bank',336
b'jimmy',336
b'originality',336
b'reveals',336
b'throws',336
b'serve',335
b'task',335
b'adding',335
b'kinds',335
b'sun',335
b'arms',335
b'alright',335
b'taylor',335
b'mistakes',335
b'charge',334
b'sisters',334
b'initially',334
b'flashback',334
b'kelly',333
b'starred',333
b'ludicrous',333
b'sensitive',333
b'darkness',333
b'succeeds',333
b'narration',333
b'dude',333
b'gene',332
b'scenario',332
b'australian',332
b'rule',332
b'rights',332
b'dennis',332
b'goofy',332
b'campy',331
b'germany',331
b'dress',331
b'lifetime',331
b'headed',331
b'print',330
b'hole',330
b'funnier',330
b'teeth',330
b'weekend',330
b'unconvincing',330
b'depiction',330
b'figures',330
b'adam',329
b'suck',329
b'interview',329
b'grave',329
b'facial',329
b'desperately',329
b'breath',329
b'ignore',329
b'handle',328
b'uninteresting',328
b'attempting',328
b'dick',327
b'patrick',327
b'kiss',327
b'environment',327
b'east',327
b'abuse',327
b'entertain',327
b'julie',327
b'halfway',327
b'flow',326
b'matt',326
b'suffer',326
b'description',325
b'dollar',325
b'skill',325
b'mere',325
b'bound',325
b'killers',325
b'screening',325
b'complicated',325
b'remote',324
b'joseph',324
b'halloween',324
b'crafted',324
b'14',324
b'sky',323
b'deeper',323
b'anger',323
b'expressions',323
b'gordon',322
b'punch',322
b'religion',322
b'trilogy',322
b'struggling',322
b'stays',322
b'join',322
b'express',322
b'roger',322
b'reminiscent',321
b'spite',321
b'fred',321
b'inept',321
b'delivery',320
b'touched',320
b'criticism',320
b'inspiration',320
"b""children's""",320
b'lie',320
b'causes',320
b'walter',319
b'served',319
b'device',319
b'titles',319
b'jobs',319
b'security',319
b'sports',319
b'views',319
b'carried',319
b'afternoon',318
b'drinking',318
b'magical',318
b'purely',318
b'basis',318
b'mask',318
b'southern',318
b'scares',318
b'perform',318
b'properly',317
b'into',317
b'packed',317
b'everyday',317
b'angel',317
b'comical',316
b'carries',316
b'enjoying',316
b'screenwriter',316
b'japan',316
b'interviews',316
b'erotic',316
b'imagery',315
b'significant',315
b'minded',315
b'amongst',315
b'beloved',315
b'kate',315
b'introduction',315
b'helping',314
b'contain',314
b'underground',314
b'stupidity',314
b'ford',314
b'cultural',314
b'achieve',313
b'paint',313
b'rob',313
b'determined',313
b'castle',312
b'canadian',312
b'disbelief',312
b'friendly',312
b'learning',312
"b""would've""",311
b'hitchcock',311
b'jail',311
"b""people's""",311
b'albeit',311
b'extent',311
b'weapons',310
b'intellectual',310
b'mature',310
b'stomach',310
b'fortunately',309
b'gruesome',309
b'sum',309
b'usa',309
b'urban',309
b'lonely',308
b'reference',308
b'spoof',308
b'murderer',308
b'format',308
b'brave',308
b'mountain',307
b'credible',307
b'drink',307
b'strangely',307
b'angle',307
b'sleeping',307
b'separate',307
b'base',306
b'nude',306
b'picks',306
b'ann',306
b'truck',306
b'andy',306
b'seeking',306
b'drives',306
b'un',306
b'raw',306
b'bbc',306
b'answers',306
b'dinner',305
b'crude',305
b'2001',305
b'gross',305
b'obnoxious',305
b'exists',305
b'hang',305
b'disagree',305
b'balance',305
b'entry',304
b'storytelling',304
b'between',304
b'wears',304
b'regardless',304
b'reporter',304
b'football',304
b'kong',304
b'wins',304
b'professor',304
b'carrying',304
b'indie',304
b'shadow',303
b'fabulous',303
b'caring',303
b'shakespeare',303
b'nowadays',302
b'daily',302
b'risk',302
b'flawed',302
b'contact',302
b'poignant',302
b'hence',302
b'birth',302
b'shut',302
b'faithful',301
b'internet',301
b'wwii',301
b'settings',301
b'stealing',301
b'code',301
b'revolves',301
b'fool',301
b'ironic',301
b'whereas',301
b'dan',301
b'tongue',300
b'letting',300
b'credibility',300
b'quest',300
b'cheese',300
b'notable',300
b'fourth',300
b'washington',300
b'laid',300
b'ashamed',300
b'stranger',300
b'mentally',299
b'existent',299
b'artists',299
"b""could've""",299
b'bag',299
b'maker',298
b'17',298
b'gripping',298
b'chilling',298
b'opened',298
b'pregnant',298
b'lake',297
b'hundred',297
b'rose',297
b'spoken',296
b'escapes',296
b'greatly',296
b'delight',296
b'protect',296
b'jesus',296
b'stops',295
b'succeed',295
b'cartoons',295
b'bitter',295
b'thousands',295
b'patient',295
b'sunday',294
b'searching',294
b'authentic',294
b'horrific',294
b'innocence',294
b'accepted',294
b'lazy',293
b'guessing',293
b'confusion',293
b'sold',293
b'treasure',292
b'sir',292
b'happiness',292
b'trek',292
b'struggles',292
b'comedian',292
b'upset',292
b'embarrassed',292
b'idiotic',292
b'convey',291
b'sinister',291
b'larry',291
b'wealthy',291
b'guest',291
b'interpretation',291
b'established',291
b'tense',291
b'assistant',291
b'trick',291
b'attacks',291
b'broadway',291
b'exceptional',291
"b""you're""",291
b'cynical',291
b'seasons',291
b'frequently',290
b'worry',290
b'flight',290
b'alas',290
b'irish',290
b'topic',290
b'tour',290
b'breathtaking',290
b'ratings',289
b'albert',289
b'lovable',289
b'advantage',289
b'dean',288
b'jungle',288
b'raise',288
b'replaced',288
b'glass',288
b'host',288
b'oddly',287
b'rings',287
b'nine',287
b'fallen',287
b'instantly',287
b'westerns',287
b'intensity',287
b'challenge',287
b'wasting',286
b'flaw',286
b'tradition',286
b'madness',286
b'elizabeth',286
"b""father's""",286
b'forest',285
b'thousand',285
b'suggests',285
b'regard',285
b'controversial',285
b'hint',285
b'scripts',285
b'boredom',285
b'dare',285
b'dear',284
b'wanna',284
b'attacked',284
b'creation',284
b'slight',284
b'tune',284
b'cases',284
b'repeat',284
b'successfully',283
b'fish',283
b'civil',283
b'louis',283
b'attempted',283
b'eyed',283
"b""60's""",282
b'80',282
b'physically',282
b'consists',282
b'noted',281
b'retarded',281
b'torn',281
b'courage',281
b'marvelous',281
b'arm',281
b'gas',280
b'2005',280
b'nose',280
b'appearing',280
b'racist',279
b'perfection',279
b'jumps',279
b'needless',279
b'appearances',279
b'morgan',279
b'presentation',279
b'lawyer',279
b'court',279
b'mindless',279
b'plastic',278
b'condition',278
b'thirty',278
b'countries',278
b'hiding',278
b'theory',278
b'sleazy',278
b'rain',278
b'africa',278
b'lessons',278
b'ripped',277
b'remind',277
b'steps',277
b'aired',277
b'warn',277
b'dislike',277
b'letter',277
b'saves',277
b'closely',277
b'technique',277
b'selling',277
b'sexuality',276
b'proof',276
b'quote',276
b'belongs',276
b'susan',276
b'unforgettable',276
b'shape',276
b'demon',276
b'jewish',276
b'surrounding',275
b'vietnam',275
b'riding',275
b'smoking',275
b'suffered',275
b'equal',275
b'shines',275
b'briefly',275
b'fest',275
b'specific',274
b'harris',274
b'vacation',274
b'guide',274
b'guard',274
b'grant',274
b'prince',274
b'lesser',274
b'chasing',274
b'fictional',273
b'expert',273
"b""we're""",273
b'tree',273
b'sword',273
b'exercise',273
b'legs',273
b'fu',273
b'competent',273
b'useless',272
b'struck',272
b'stylish',272
b'broke',272
b'upper',272
b'hundreds',272
b'massacre',272
b'tied',272
b'hooked',272
b'wayne',272
b'hearts',272
b'curse',272
b'rival',271
b'criminals',271
b'simon',271
b'kim',271
b'bus',271
b'parker',271
b'daniel',271
b'spending',270
b'chair',270
b'medical',270
b'lying',270
b'lynch',270
b'alex',270
b'lane',270
b'tales',269
b'annoyed',269
"b""here's""",269
b'millions',269
b'gotta',269
b'vampires',269
b'further',269
b'colorful',269
b'lacked',269
b'miserably',269
b'achieved',269
b'adapted',269
b'experiment',269
b'uninspired',268
b'alike',268
b'thrilling',268
b'techniques',268
b'silence',268
b'atmospheric',268
b'consequences',268
b'wilson',268
b'essence',268
b'tribute',268
b'enjoyment',267
b'robot',267
b'los',267
b'carefully',267
b'string',267
b'importantly',267
b'nurse',267
b'dramas',267
b'novels',267
b'mexican',267
b'attraction',267
b'segment',267
b'san',266
b'sitcom',266
b'spin',266
b'glimpse',266
b'destruction',266
b'troubled',265
b'cousin',265
b'busy',265
b'18',265
b'than',265
b'concerns',265
b'object',265
b'elsewhere',265
b'weight',265
b'importance',265
b'russell',264
b'overcome',264
b'sings',264
b'checking',264
b'happily',264
b'develops',264
b'sends',264
b'connected',264
b'ad',264
b'suits',264
b'hip',263
b'princess',263
b'hitting',263
b'imaginative',263
b'striking',263
b'refuses',263
b'roberts',263
b'mob',263
b'kidnapped',262
b'shoots',262
b'repeatedly',262
b'acceptable',262
b'essential',261
b'alice',261
b'graphics',261
b'italy',261
b'meaningful',261
b'irony',261
b'uncomfortable',261
b'spy',261
b'demons',261
b'cell',261
b'gag',261
b'pack',261
b'toy',261
b'johnson',260
b'protagonists',260
b'bucks',260
b'profound',260
b'45',260
b'stretch',260
b'obsession',259
